,Author,Title,label
10497,"C. Thomas, M. Carnoy and P. a. H. R. Department",Review of World Bank fiscal 1991 education sector work,0
10498,E. W. Thulstrup,Improving the quality of research in developing country universities,0
10499,D. Tiene and S. Futagami,Educational media in retrospect,0
10500,J. B. G. Tilak,"Female schooling in East Asia : a review of growth, problems and possible determinants",0
10501,L. Tlaiye and D. Biller,"Successful environmental institutions : lessons from Colombia and Curitiba, Brazil",0
10502,"I.-A. C. f. R. a. D. f. V. Training, I. L. O. (ILO) and P. a. H. R. Department",Vocational training on the threshold of the 1990s (Vol. 1 of 2) : Part one,0
10503,"I.-A. C. f. R. a. D. f. V. Training, I. L. O. (ILO) and P. a. H. R. Department",Vocational training on the threshold of the 1990s (Vol. 2 of 2) : Part two,0
10504,"M. Trivedi, I. Gupta and S. Kandamuthn",An analysis of recurrent costs of the free ART programme of the Government of India,0
10505,C. G. Tsangarides,Revisiting growth and convergence : Is Africa catching up ?,0
10506,Z. Tzannatos,"Women and labor market changes in the global economy : growth helps, inequalities hurt, and public policy matters",0
10507,Z. Tzannatos,Child labor and school enrollment in Thailand in the 1990s,0
10508,Z. Tzannatos and S. Roddis,Unemployment benefits,0
10509,J. E. Uquillas and T. Aparicio Gabara,Strengthening indigenous organizations : the World Bank's indigenous capacity building program in Latin America,0
10510,J. E. Uquillas and M. Van Nieuwkoop,Social capital as a factor in indigenous peoples development in Ecuador,0
10511,"T. Urquhart, W. Busch and I. e. Parton",Strategic municipal asset management,0
10512,D. Vaillancourt,Do health sector-wide approaches achieve results?,0
10513,R. Vakis,Complementing natural disasters management : the role of social protection,0
10514,"J. VALADEZ, I. L. D. R. CTR. and DED",Non-survey techniques for evaluating urban development programs,0
10515,"B. Valaydon, R. Cortez, R. Bitran, S. Zaman, R. Munoz and K. Hussmann",Comparative advantages of public and private health care providers in Bangladesh,0
10516,M. M. Valcke and F. L. Leeuw,"Evaluating digital distance learning programs and activities : studies, practices, and recommendations",0
10517,D. Van de Walle,Impact evaluation of rural road projects,0
10518,H. G. van der Tak and A. Ray,The economic benefits of road transport projects,0
10519,G. Vecchi and N. Amendola,"Growth, inequality, and poverty in Madagascar, 2001-2005",0
10520,G. Vecchi and N. A. Andriamihaja,An evaluation of the welfare impact of higher energy prices in Madagascar,0
10521,E. Velez and G. Psacharopoulos,The external efficiency of diversified secondary schools in Colombia,0
10522,J. L. Venard,Urban planning and environment in Sub-Saharan Africa,0
10523,"V. Venkatesan, L. Schwartz and A. T. Department",Agricultural services initiative : report based on the World Bank workshop held at Lilongwe in February 1991,0
10524,A. Veron,Brazil - Improving the appraisal framework for road transport infrastructure investments : elements for consideration,0
10525,A. Verspoor and P. a. H. R. Department,Challenges to the planning of education,0
10526,A. M. Verspoor,Implementing educational change : the World Bank experience,0
10527,A. M. Verspoor,Accelerated educational development,0
10528,"C. G. Victora, N. A. Neumann, A. J. D. Barros, J. A. Cesar and A. D. Bertoldi",Brazil : Are health and nutrition programs reaching the neediest,0
10529,H. Viriya Surya and T. Djutaharta,"Research on tobacco in Indonesia :an annotated bibliography and review of research on tobacco use, health effects, economics, and control efforts",0
10530,M. Vodopivec and P. Dolenc,"Live longer, work longer : making it happen in the labor market",0
10531,M. Vodopivec and D. Raju,Income support systems for the unemployed : issues and options,0
10532,"M. Vodopivec, A. Worgotter and D. Raju",Unemployment benefit systems in Central and Eastern Europe : a review of the 1990s,0
10533,C. Volonte,GEF country portfolio evaluation : South Africa (1994-2007),0
10534,C. Volonte and A. Viggh,GEF country portfolio evaluation : Syria (1994-2008),0
10535,"A. e. Waldburger, G. Heidenhof, H. Grandvoinnet, D. Kianpour and B. Rezaian",Design and implementation of financial management systems : an African perspective,0
10536,C. Wallich and D. E. D. (DED),Social security and savings mobilization - a case study of Chile,0
10537,S. A. Ware,Secondary school science in developing countries : status and issues,0
10538,S. A. Ware and PHR,The education of secondary science teachers in developing countries,0
10539,"M. Watanabe, A. Morel and R. Wrobel",Delivering assistance to conflict-affected communities : the BRA-KDP Program in Aceh,0
10540,C. Waterfield and N. Ramsing,Management information systems for microfinance institutions - a handbook,0
10541,D. Webber,"Good budgeting, better justice : modern budget practices for the judicial sector",0
10542,J. Weissman,Operating instructions included : a review of social investment fund operations manuals,0
10543,"G. J. Wells, X. Xu and T. M. Johnson",Valuing the health effects of air pollution : application to industrial energy efficiency projects in China,0
10544,C. Wescott and S. Migliorisi,A review of World Bank support for accountability institutions in the context of governance and anticorruption,0
10545,J. Williamson,Exchange rate economics,0
10546,F. Wilson and D. Horner,Lessons from the Project for Statistics on Living Standards and Development : the South African story,0
10547,S. Wilson and A. V. Adams,Promotion of self-employment : experience in OECD and transitional economies,0
10548,S. Wilson and D. H. Fretwell,Public service employment : a review of programs in selected OECD countries and transition economies,0
10549,D. M. Windham,Internal efficiency and the African school,0
10550,D. R. Winkler and A. I. Gershberg,Education decentralization in Latin America : the effects on the quality of schooling,0
10551,R. Winter-Ebmer,Long-term consequences of an innovative redundancy - retraining project : the Austrian Steel Foundation,0
10552,"J. Woelcke, E. Pehu and R. Rajalahti",Developing research systems to support the changing agricultural sector,0
10553,"J. Woelcke, R. Rajalahti and E. Pehu",Monitoring and evaluation for World Bank agricultural research and extension projects : a good practice note,0
10554,P. Wolman,"Regional oil and gas workshop - Tokyo, Japan : report on workshop findings and follow-up activities",0
10555,M. A. Wood and M. Marra,Agricultural policy analysis and institutional reform in Africa : a tracer study evaluation of two training of trainers workshops,0
10556,G. Woolford,Social protection for migrants from the Pacific Islands in Australia and New Zealand,0
10557,K. B. Wu,Science and technology education in Taiwan (China),0
10558,"S. Yilmaz, Y. Beris and R. Serrano-Berthet",Local government discretion and accountability : a diagnostic framework for local governance,0
10559,T. Yokota,Innovative approaches to the application of ITS in developing countries,0
10560,D. Youssef and P. Shah,Voices and choices at a macro level : participation in country-owned poverty reduction strategies - a workshop report,0
10561,S. Zaidi and R. Murgai,Food assistance programs in Bangladesh,0
10562,A. Zaltsman,Evaluation capacity development : experience with institutionalizing monitoring and evaluation systems in five Latin American countries,0
10563,"G. Zampaglione, C. Andrews, C. Turk and E. Galliano",Social safety nets in fragile states : a community-based school feeding program in Togo,0
10564,H. S. Zia and S. Jha,Impact evaluation of WBI Sector and Thematic Programs in FY02-03 : community empowerment and social inclusion,0
10565,A. Ziderman,Social rates of return to manpower training programs : the policy context,0
10566,"D. Zilberman, G. Hochman and S. E. Sexton","Food safety, the environment, and trade",0
10567,S. Zorya,Improving agricultural fiscal policy in Ukraine,0
10568,S. O. Adamu,Trends and prospects for cassava in Nigeria.,0
10569,P. S. P. S. George,Trends and prospects for cassava in India,0
10570,C. Konjing,Trends and prospects for cassava in Thailand.,0
10571,P. S. P. S. George,Some aspects of public sector procurement and distribution of foodgrains in India,0
10572,S. Bibi,Comparing Effects of General Subsidies and Targeted Transfers on Poverty: Robustness Analysis Using Data Set from Tunisia,0
10573,A. Glassman and J. Todd,Performance-Based Incentives for Health: Conditional Cash Transfer Programs in Latin America and the Caribbean,0
10574,"S. T. Holden, C. B. Barrett and F. Hagos",Food-For-Work For Poverty Reduction And The Promotion Of Sustainable Land Use: Can It Work?,0
10575,S. Johnson,The Dynamics of Competition in Karatina's Financial Markets: Assessing the Impact of Microfinance in Kenya,0
10576,"N. Kakwani, F. V. Soares and H. H. Son",Conditional cash transfers in African countries,0
10577,"N. Kakwani, H. H. Son and R. Hinz","Poverty, Old-Age and Social Pensions in Kenya",0
10578,N. Lustig,"Scholars Who Became Practitioners: the Influence of Research on the Design, Evaluation and Political Survival of Mexico's Anti-poverty Program Progresa/Oportunidades",0
10579,S. Musuna and E. Muchapondwa,Will availing credit incentives to Zimbabwean farmers trigger a maize output response?,0
10580,"S. Taylor, S. v. d. Berg, V. Reddy and D. J. v. Rensburg",How well do South African schools convert grade 8 achievement into matric outcomes?,0
10581,H. Abou-Ali and F. Carlsson,Evaluating the welfare effects of improved water quality using the choice experiment method,0
10582,A. Shimeles,Community based health insurance schemes in Africa: The case of Rwanda,0
10583,G. K. Vondolia,Nudging Boserup? The impact of fertilizer subsidies on investment in soil and water conservation,0
10584,J. von Braun and E. T. Kennedy,Commercialization of subsistence agriculture,0
10585,"J. von Braun, K. B. Ohm, S. Kinteh and D. Puetz","Structural adjustment, agriculture, and nutrition",0
10586,M. Svendsen,Assessing effects of policy change on Philippine irrigation performance.,0
10587,"M. Muyanga, J. Olwande, E. Mueni and S. Wambugu",Free Primary Education in Kenya: An Impact Evaluation Using Propensity Score Methods,0
10588,J. J. Norton and D. SJD,Creating an Appropriate Legal Infrastructure: Evaluating the Efficacy of Technical Legal Assistance Programs,0
10589,D. D. A. Plan,Policy Sea: Conceptual Model and Operational Guidance for Applying Strategic Environmental Assessment in Sector Reform,0
10590,J. C. Cato,FAO Fisheries Department,0
10591,S. Zeren and A. Karabeyoglu,"The effects of a psychoeducation program for HIV/AIDS on the attitudes of adolescents toward HIV/AIDS, who have just started university education in Turkey",0
10592,"K. Ezemenari, N. Chaudhury and J. Owens",Gender and risk in the design of social protection interventions,0
10593,E. T. Jackson,The Strategic Choices of Stakeholders: Examining the Front-End Costs and Downstream Benefits of Participatory Evaluation,0
10594,"K. Anderson, W. Martin and D. van der Mensbrugghe",Doha Merchandise Trade Reform: What Is at Stake for Developing Countries?,0
10595,"D. Bigman, et al",Community Targeting for Poverty Reduction in Burkina Faso,0
10596,"F. Bourguignon, F. H. G. Ferreira and P. G. Leite","Conditional Cash Transfers, Schooling, and Child Labor: Micro-simulating Brazil's Bolsa Escola Program",0
10597,"C. Elbers, J. W. Gunning and B. Kinsey",Growth and Risk: Methodology and Micro Evidence,0
10598,"R. Faruqee, J. R. Coleman and T. Scott",Managing price risk in the Pakistan wheat market,0
10599,"D. Isham, D. Narayan and L. Pritchett",Does participation improve performance? Establishing causality with subjective data,0
10600,"M. Jeuland, M. Lucas, J. Clemens and D. Whittington","A Cost-Benefit Analysis of Cholera Vaccination Programs in Beira, Mozambique",0
10601,"E. M. King, P. F. Orazem and D. Wohlgemuth",Central Mandates and Local Incentives: The Colombia Education Voucher Program,0
10602,G. Ranis,"100-Economic development, fluctuations, planning",0
10603,T. P. Schultz,The Gender and Intergenerational Consequences of the Demographic Dividend: An Assessment of the Micro- and Macrolinkages between the Demographic Transition and Economic Development,0
10604,D. van de Walle and D. Gunewardena,Does Ignoring Heterogeneity in Impacts Distort Project Appraisals? An Experiment for Irrigation in Vietnam,0
10605,"R. Akresh, E. Bagby, D. De Walque and H. Kazianga","Child labor, schooling, and child ability",0
10606,"M. Ayyagari, A. DemirgÂªÂç-Kunt and V. Maksimovic",Financing of firms in developing countries: lessons from research,0
10607,"J. Baez, D. Kronick and A. Mason",Rural households in a changing climate,0
10608,G. Batra and S. Mahmood,Direct support to private firms: Evidence on effectiveness,0
10609,"F. Campos, A. Coville, A. Fernandes, M. Goldstein and D. McKenzie",Learning from the experiments that never happened: lessons from trying to conduct randomized evaluations of matching grant programs in Africa,0
10610,T. T. Deressa,Measuring the economic impact of climate change on Ethiopian agriculture: Ricardian approach,0
